,created_at,text,user.id,sentiment
1456,Mon Mar 02 12:34:02 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3432135191,Netural
1457,Mon Mar 02 12:33:37 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,906416905,Netural
1458,Mon Mar 02 12:32:52 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2972825395,Netural
1459,Mon Mar 02 12:32:44 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3242779743,Netural
1460,Mon Mar 02 12:31:30 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2854087455,Netural
1461,Mon Mar 02 12:30:47 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,22020677,Netural
1462,Mon Mar 02 12:28:00 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.07141E+17,Netural
1463,Mon Mar 02 12:27:56 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,195772615,Netural
1464,Mon Mar 02 12:27:07 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.21589E+18,Netural
1465,Mon Mar 02 12:25:04 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.02989E+18,Netural
1466,Mon Mar 02 12:23:53 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.08974E+18,Netural
1467,Mon Mar 02 12:23:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.71081E+17,Netural
1468,Mon Mar 02 12:22:58 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,18308416,Netural
1469,Mon Mar 02 12:22:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,260847814,Netural
1470,Mon Mar 02 12:18:49 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3876189875,Netural
1471,Mon Mar 02 12:16:36 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.24744E+17,Netural
1472,Mon Mar 02 12:15:49 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.11567E+17,Netural
1473,Mon Mar 02 12:12:50 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.06363E+18,Netural
1474,Mon Mar 02 12:12:44 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,345112258,Netural
1475,Mon Mar 02 12:11:28 +0000 2020,"Been on fence about single payer healthcare.  But this is compelling 

https://t.co/Tj4ckx3Ts0",178443545,Positive
1476,Mon Mar 02 12:11:19 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.13426E+17,Netural
1477,Mon Mar 02 12:10:59 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,396921153,Netural
1478,Mon Mar 02 12:10:40 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2799431562,Netural
1479,Mon Mar 02 12:09:39 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.08606E+18,Netural
1480,Mon Mar 02 12:09:04 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.13025E+17,Netural
1481,Mon Mar 02 12:08:55 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.06471E+18,Netural
1482,Mon Mar 02 12:08:42 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.0662E+17,Netural
1483,Mon Mar 02 12:08:39 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,111093994,Netural
1484,Mon Mar 02 12:07:29 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.7059E+17,Netural
1485,Mon Mar 02 12:06:18 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2767378727,Netural
1486,Mon Mar 02 12:05:57 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.48906E+17,Netural
1487,Mon Mar 02 12:04:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,52432035,Netural
1488,Mon Mar 02 12:04:19 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.84361E+17,Netural
1489,Mon Mar 02 12:02:53 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.43859E+17,Netural
1490,Mon Mar 02 11:58:32 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,605551300,Netural
1491,Mon Mar 02 11:58:00 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4637120723,Netural
1492,Mon Mar 02 11:57:31 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4143535101,Netural
1493,Mon Mar 02 11:57:19 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,25351865,Netural
1494,Mon Mar 02 11:57:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,792206659,Netural
1495,Mon Mar 02 11:55:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.20209E+17,Netural
1496,Mon Mar 02 11:54:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,43033837,Netural
1497,Mon Mar 02 11:53:48 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.03048E+17,Netural
1498,Mon Mar 02 11:53:04 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,570071065,Netural
1499,Mon Mar 02 11:52:59 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.89271E+17,Netural
1500,Mon Mar 02 11:52:29 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,44620361,Netural
1501,Mon Mar 02 11:50:37 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,98254261,Netural
1502,Mon Mar 02 11:50:22 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.16995E+17,Netural
1503,Mon Mar 02 11:48:22 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.27946E+17,Netural
1504,Mon Mar 02 11:48:22 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.11291E+18,Netural
1505,Mon Mar 02 11:46:50 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.68457E+17,Netural
1506,Mon Mar 02 11:45:22 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4685731520,Netural
1507,Mon Mar 02 11:45:07 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,17848133,Netural
1508,Mon Mar 02 11:44:27 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2846209300,Netural
1509,Mon Mar 02 11:41:15 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,252577793,Netural
1510,Mon Mar 02 11:40:16 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,906674102,Netural
1511,Mon Mar 02 11:38:48 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2905506675,Netural
1512,Mon Mar 02 11:37:45 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.18339E+18,Netural
1513,Mon Mar 02 11:37:00 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,40667282,Netural
1514,Mon Mar 02 11:35:31 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.87973E+17,Netural
1515,Mon Mar 02 11:34:35 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3788393655,Netural
1516,Mon Mar 02 11:34:13 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.73959E+17,Netural
1517,Mon Mar 02 11:32:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.56009E+17,Netural
1518,Mon Mar 02 11:32:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,58377659,Netural
1519,Mon Mar 02 11:27:57 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,29721767,Netural
1520,Mon Mar 02 11:27:08 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2954722033,Netural
1521,Mon Mar 02 11:23:44 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,708250388,Netural
1522,Mon Mar 02 11:21:55 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.85024E+17,Netural
1523,Mon Mar 02 11:21:12 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.1523E+17,Netural
1524,Mon Mar 02 11:20:27 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,579247820,Netural
1525,Mon Mar 02 11:20:18 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.04657E+18,Netural
1526,Mon Mar 02 11:18:28 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.22695E+18,Netural
1527,Mon Mar 02 11:17:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3471804201,Netural
1528,Mon Mar 02 11:15:05 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.1568E+17,Netural
1529,Mon Mar 02 11:13:05 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.22858E+17,Netural
1530,Mon Mar 02 11:10:47 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,255665581,Netural
1531,Mon Mar 02 11:10:24 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2725164777,Netural
1532,Mon Mar 02 11:09:45 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,771901657,Netural
1533,Mon Mar 02 11:04:34 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,868884354,Netural
1534,Mon Mar 02 11:02:40 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,125630525,Netural
1535,Mon Mar 02 11:02:34 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.79412E+17,Netural
1536,Mon Mar 02 11:02:05 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,437562579,Netural
1537,Mon Mar 02 11:01:45 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4915582640,Netural
1538,Mon Mar 02 10:59:19 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.20194E+17,Netural
1539,Mon Mar 02 10:56:12 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.81471E+17,Netural
1540,Mon Mar 02 10:55:39 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,245978878,Netural
1541,Mon Mar 02 10:55:36 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,860638752,Netural
1542,Mon Mar 02 10:52:03 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,239938537,Netural
1543,Mon Mar 02 10:49:17 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1448341921,Netural
1544,Mon Mar 02 10:43:51 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4743853366,Netural
1545,Mon Mar 02 10:43:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4102034416,Netural
1546,Mon Mar 02 10:42:26 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.92818E+17,Netural
1547,Mon Mar 02 10:40:10 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.80834E+17,Netural
1548,Mon Mar 02 10:40:03 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.96919E+17,Netural
1549,Mon Mar 02 10:38:17 +0000 2020,"@deford51 @RealEricCarmen Medicare for All, Single Payer, or Universal Healthcare will lower the Income of Doctors.… https://t.co/wTQWQyA78E",293674927,Negative
1550,Mon Mar 02 10:35:43 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3421386939,Netural
1551,Mon Mar 02 10:31:11 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,259847943,Netural
1552,Mon Mar 02 10:15:57 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2611087060,Netural
1553,Mon Mar 02 10:15:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1382195988,Netural
1554,Mon Mar 02 10:09:27 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1284034585,Netural
1555,Mon Mar 02 10:08:44 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.00143E+18,Netural
1556,Mon Mar 02 10:05:41 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,291499981,Netural
1557,Mon Mar 02 10:03:44 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,378053963,Netural
1558,Mon Mar 02 10:02:51 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.19552E+18,Netural
1559,Mon Mar 02 09:59:43 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,47466210,Netural
1560,Mon Mar 02 09:58:07 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3353090813,Netural
1561,Mon Mar 02 09:54:02 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.22639E+17,Netural
1562,Mon Mar 02 09:47:12 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,25473099,Netural
1563,Mon Mar 02 09:46:20 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,22394806,Netural
1564,Mon Mar 02 09:43:07 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.26563E+17,Netural
1565,Mon Mar 02 09:39:54 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,87504275,Netural
1566,Mon Mar 02 09:34:48 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,898741074,Netural
1567,Mon Mar 02 09:33:07 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,159122016,Netural
1568,Mon Mar 02 09:31:03 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2347930801,Netural
1569,Mon Mar 02 09:30:53 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,877680474,Netural
1570,Mon Mar 02 09:29:48 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.16773E+18,Netural
1571,Mon Mar 02 09:23:33 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,47649011,Netural
1572,Mon Mar 02 09:21:55 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3296504462,Netural
1573,Mon Mar 02 09:21:46 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,201447547,Netural
1574,Mon Mar 02 09:20:28 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.7857E+17,Netural
1575,Mon Mar 02 09:18:36 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3950712869,Netural
1576,Mon Mar 02 09:12:21 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3283320408,Netural
1577,Mon Mar 02 08:57:57 +0000 2020,@GeminiLowes @dawn_switch During his exploratory committee he backed single payer. You can find interviews from Mar… https://t.co/fsxrCl1MMw,9.50497E+17,Negative
1578,Mon Mar 02 08:54:43 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.27655E+17,Netural
1579,Mon Mar 02 08:49:20 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,56234316,Netural
1580,Mon Mar 02 08:45:14 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,497535180,Netural
1581,Mon Mar 02 08:40:27 +0000 2020,@QueeringPsych ANYONE WHO SAYS WE CAN’T AFFORD MEDICARE SINGLE PAYER FOR ALL LISTEN UP:  COVID-19 PROVES THAT WE CA… https://t.co/a7K4rkeEEf,9.26209E+17,Positive
1582,Mon Mar 02 08:39:20 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2786721901,Netural
1583,Mon Mar 02 08:38:46 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,178232832,Netural
1584,Mon Mar 02 08:30:51 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.18129E+17,Netural
1585,Mon Mar 02 08:30:23 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,268899458,Netural
1586,Mon Mar 02 08:28:30 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.18666E+18,Netural
1587,Mon Mar 02 08:27:36 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.22992E+18,Netural
1588,Mon Mar 02 08:17:15 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1003475954,Netural
1589,Mon Mar 02 08:05:40 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.80494E+17,Netural
1590,Mon Mar 02 08:04:59 +0000 2020,@md_wallach @BolshieW @robdelaney The only plan that cuts the cost of healthcare is single payer.  Warrens plan wil… https://t.co/G4q1uJVBRJ,1.09738E+18,Negative
1591,Mon Mar 02 08:01:30 +0000 2020,"RT @benk1976: ""Whether you call it single-payer or Medicare for All, it isn't some socialist pipe dream. It's a sensible, efficient, and ef…",125515417,Netural
1592,Mon Mar 02 07:58:23 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,936016070,Netural
1593,Mon Mar 02 07:53:25 +0000 2020,@dawn_switch I still have the Pete Explorer Club t-shirt from March of last year. That’s how early I’d been support… https://t.co/Y39or83C7o,9.50497E+17,Positive
1594,Mon Mar 02 07:52:17 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2386226034,Netural
1595,Mon Mar 02 07:51:57 +0000 2020,"@KlezmerGryphon And who do you think would help pay your Medicare for All? …your parents and every other tax payer,… https://t.co/44pMmeGN6E",117303,Negative
1596,Mon Mar 02 07:47:45 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,42703989,Netural
1597,Mon Mar 02 07:47:23 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,20954764,Netural
1598,Mon Mar 02 07:45:34 +0000 2020,@RaychelTania @lindacaseauthor @krystalball @JoeBiden @BernieSanders So where do the savings come from? A single-pa… https://t.co/2v68UeYKvS,328302106,Netural
1599,Mon Mar 02 07:41:53 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.02279E+17,Netural
1600,Mon Mar 02 07:41:42 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.13054E+18,Netural
1601,Mon Mar 02 07:41:24 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1443082112,Netural
1602,Mon Mar 02 07:41:03 +0000 2020,"RT @benk1976: ""Whether you call it single-payer or Medicare for All, it isn't some socialist pipe dream. It's a sensible, efficient, and ef…",1196233544,Netural
1603,Mon Mar 02 07:40:56 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3350124899,Netural
1604,Mon Mar 02 07:37:00 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,58787728,Netural
1605,Mon Mar 02 07:36:32 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.93233E+17,Netural
1606,Mon Mar 02 07:30:42 +0000 2020,"@ProudResister THIS COUNTRY CANNOT SURVIVE WITHOUT MEDICARE SINGLE PAYER FOR ALL WITH ANY EPIDEMIC, PANDEMIC NOR TH… https://t.co/9W5AveepHy",9.26209E+17,Negative
1607,Mon Mar 02 07:25:27 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,363899235,Netural
1608,Mon Mar 02 07:21:07 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,9.14219E+17,Netural
1609,Mon Mar 02 07:20:46 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.04403E+18,Netural
1610,Mon Mar 02 07:19:25 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.71108E+17,Netural
1611,Mon Mar 02 07:16:11 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.01346E+17,Netural
1612,Mon Mar 02 07:10:53 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,136174220,Netural
1613,Mon Mar 02 07:09:12 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,4328287812,Netural
1614,Mon Mar 02 07:07:32 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2247013900,Netural
